,Index_Data,Prediction
32504,325461,5592.3047
32505,325463,8112.0566
32506,325478,4430.047
32507,325485,10421.033
32508,325489,16118.617
32509,325490,0.0
32510,325491,4780.532
32511,325498,8327.606
32512,325507,0.0
32513,325509,0.0
32514,325519,8564.054
32515,325526,3871.5415
32516,325534,4229.047
32517,325538,12685.949
32518,325551,7381.7207
32519,325575,2651.03
32520,325576,5984.9863
32521,325579,0.0
32522,325584,6958.3247
32523,325603,6605.455
32524,325607,6366.898
32525,325608,9343.168
32526,325632,0.0
32527,325643,6856.7466
32528,325644,5953.523
32529,325651,9182.559
32530,325657,6713.5317
32531,325671,6754.408
32532,325672,5808.233
32533,325684,6484.516
32534,325720,7648.801
32535,325725,6819.666
32536,325746,0.0
32537,325773,9359.914
32538,325797,0.0
32539,325809,2643.7852
32540,325825,4378.8213
32541,325838,5300.3325
32542,325843,15746.046
32543,325859,12921.046
32544,325863,16188.032
32545,325880,0.0
32546,325881,8435.847
32547,325884,7676.179
32548,325889,7631.883
32549,325896,0.0
32550,325897,5207.4155
32551,325901,5960.5957
32552,325916,5647.639
32553,325933,3445.0127
32554,325951,0.0
32555,325958,5048.6665
32556,325961,10680.975
32557,325992,4464.577
32558,326012,0.0
32559,326013,8938.366
32560,326014,7547.5615
32561,326023,4472.366
32562,326036,0.0
32563,326047,19397.941
32564,326049,6353.7637
32565,326051,8368.985
32566,326052,8148.0474
32567,326056,0.0
32568,326057,7541.3433
32569,326066,6835.268
32570,326074,5344.9272
32571,326088,3950.2598
32572,326094,0.0
32573,326131,8650.511
32574,326150,7038.357
32575,326153,7587.405
32576,326157,4693.3013
32577,326158,8900.08
32578,326161,0.0
32579,326167,5914.1807
32580,326169,7753.6577
32581,326171,14357.665
32582,326179,0.0
32583,326204,23910.793
32584,326212,9968.821
32585,326220,10061.483
32586,326221,11007.059
32587,326223,6880.984
32588,326228,8058.8135
32589,326231,19676.2
32590,326232,3746.4172
32591,326233,6272.625
32592,326246,7368.98
32593,326253,0.0
32594,326257,9855.745
32595,326258,5322.539
32596,326267,4153.1997
32597,326278,3457.8252
32598,326292,14408.333
32599,326300,0.0
32600,326322,6111.6606
32601,326326,0.0
32602,326341,3847.489
32603,326348,5707.3413
32604,326350,8013.216
32605,326351,5576.2705
32606,326374,9232.437
32607,326384,8043.4243
32608,326439,5166.367
32609,326456,7265.096
32610,326468,6658.351
32611,326481,3776.3516
32612,326482,6949.045
32613,326485,7175.1807
32614,326491,9900.128
32615,326518,13704.329
32616,326526,8312.918
32617,326539,6504.863
32618,326593,4277.687
32619,326623,0.0
32620,326629,7646.9526
32621,326630,10223.835
32622,326657,5478.447
32623,326661,8919.164
32624,326665,0.0
32625,326667,5983.975
32626,326678,3311.9114
32627,326681,6469.6094
32628,326693,7606.6245
32629,326696,0.0
32630,326699,9151.09
32631,326701,26461.664
32632,326709,0.0
32633,326741,0.0
32634,326746,8042.817
32635,326765,0.0
32636,326767,0.0
32637,326770,4497.105
32638,326773,10819.188
32639,326790,4335.42
32640,326820,5791.283
32641,326822,4666.577
32642,326824,0.0
32643,326828,6949.27
32644,326847,4258.5522
32645,326850,4921.4365
32646,326874,6818.8804
32647,326894,0.0
32648,326901,2629.4412
32649,326916,0.0
32650,326932,3639.7832
32651,326937,13609.376
32652,326941,2872.5847
32653,326946,4939.7197
32654,326954,5902.8535
32655,326991,8760.314
32656,327004,7702.675
32657,327006,5304.0127
32658,327008,0.0
32659,327046,9621.7295
32660,327048,6719.206
32661,327059,3703.6626
32662,327063,15871.094
32663,327083,3065.1804
32664,327101,11538.927
32665,327115,8024.3354
32666,327123,1656.7504
32667,327124,6581.568
32668,327125,7374.4663
32669,327134,0.0
32670,327155,5827.1367
32671,327158,0.0
32672,327164,0.0
32673,327194,6702.657
32674,327196,4888.3716
32675,327199,6600.5938
32676,327202,7432.0347
32677,327205,0.0
32678,327218,6376.148
32679,327235,9228.866
32680,327239,2990.455
32681,327241,0.0
32682,327251,6527.805
32683,327259,6821.6313
32684,327268,12239.922
32685,327273,10136.335
32686,327283,4717.057
32687,327286,5760.185
32688,327329,2912.8538
32689,327332,5169.123
32690,327344,0.0
32691,327374,5744.487
32692,327376,4670.4336
32693,327378,8439.186
32694,327387,5465.371
32695,327399,0.0
32696,327400,5064.1157
32697,327407,4041.5073
32698,327411,7052.168
32699,327429,0.0
32700,327446,3540.5447
32701,327494,6612.297
32702,327496,5813.6235
32703,327508,5272.9336
32704,327512,0.0
32705,327514,0.0
32706,327529,9298.603
32707,327533,7990.9907
32708,327534,10014.609
32709,327540,9960.418
32710,327547,7322.2363
32711,327549,12377.491
32712,327574,6406.479
32713,327582,8940.21
32714,327593,7522.249
32715,327622,8275.159
32716,327630,8240.098
32717,327635,10178.029
32718,327642,8701.879
32719,327648,5149.9185
32720,327651,6200.8726
32721,327654,4820.3994
32722,327658,4095.885
32723,327669,4790.948
32724,327687,6812.382
32725,327693,0.0
32726,327706,6378.433
32727,327710,0.0
32728,327718,6077.298
32729,327725,0.0
32730,327731,6550.1353
32731,327738,2194.4846
32732,327792,0.0
32733,327803,7644.3853
32734,327830,8791.347
32735,327831,1583.8368
32736,327834,5737.7617
32737,327853,6769.734
32738,327858,6097.9526
32739,327862,5330.7505
32740,327866,4584.885
32741,327891,0.0
32742,327896,0.0
32743,327909,3580.128
32744,327945,5839.969
32745,327965,6492.3496
32746,327970,0.0
32747,327972,4548.492
32748,327979,6703.3105
32749,327981,5073.3115
32750,327994,8143.225
32751,328011,5071.1807
32752,328021,12406.75
32753,328050,7299.94
32754,328102,5701.26
32755,328114,0.0
32756,328120,12774.445
32757,328131,0.0
32758,328133,6593.7134
32759,328144,0.0
32760,328147,0.0
32761,328156,0.0
32762,328157,8431.444
32763,328160,12854.394
32764,328167,3904.6738
32765,328173,5241.7104
32766,328197,7026.2573
32767,328209,7496.7085
32768,328210,3872.0938
32769,328213,7082.9
32770,328255,6700.1113
32771,328258,5802.258
32772,328265,10048.23
32773,328266,16639.277
32774,328267,13200.65
32775,328284,17357.898
32776,328289,0.0
32777,328295,0.0
32778,328307,6885.74
32779,328339,11585.969
32780,328347,7494.9834
32781,328348,4399.183
32782,328349,5380.3716
32783,328354,5707.2334
32784,328365,5649.4478
32785,328378,4700.2773
32786,328382,6332.2227
32787,328391,4782.5254
32788,328399,5551.017
32789,328407,5680.3384
32790,328413,9783.548
32791,328418,6532.4473
32792,328439,3089.1274
32793,328443,6770.1685
32794,328444,0.0
32795,328458,5855.7603
32796,328461,7292.044
32797,328483,6028.498
32798,328506,6779.519
32799,328540,0.0
32800,328554,10287.285
32801,328555,10756.422
32802,328583,7333.842
32803,328600,7391.3164
32804,328607,8058.7095
32805,328632,6743.427
32806,328639,9633.964
32807,328646,5325.288
32808,328668,3388.0247
32809,328687,7279.686
32810,328704,0.0
32811,328716,3889.6335
32812,328720,7871.7007
32813,328721,9923.106
32814,328733,0.0
32815,328734,2275.4001
32816,328740,6429.123
32817,328771,9434.69
32818,328793,8018.708
32819,328800,6508.059
32820,328803,0.0
32821,328819,8677.473
32822,328829,23070.457
32823,328837,0.0
32824,328841,0.0
32825,328857,3424.025
32826,328863,5680.467
32827,328865,1590.889
32828,328870,10026.241
32829,328875,4717.208
32830,328888,8751.348
32831,328915,6718.953
32832,328918,4399.707
32833,328929,6249.242
32834,328930,13075.844
32835,328932,0.0
32836,328944,11392.347
32837,328958,3157.3835
32838,328959,10465.231
32839,328962,4740.5586
32840,328963,8455.247
32841,328986,4661.4707
32842,329012,6679.51
32843,329041,0.0
32844,329045,9906.361
32845,329050,3357.1128
32846,329058,5876.675
32847,329059,6574.2046
32848,329067,7450.5454
32849,329077,7515.982
32850,329089,0.0
32851,329091,6979.669
32852,329115,5486.07
32853,329117,3412.267
32854,329127,5263.6367
32855,329130,3724.7563
32856,329134,5513.135
32857,329164,6237.018
32858,329166,5066.287
32859,329171,11773.679
32860,329174,7100.1426
32861,329177,4255.7915
32862,329244,11595.957
32863,329248,0.0
32864,329255,6395.906
32865,329257,9074.837
32866,329265,9714.332
32867,329266,2419.7844
32868,329277,7885.042
32869,329283,7891.578
32870,329298,3541.677
32871,329310,7213.2817
32872,329314,0.0
32873,329316,15114.827
32874,329322,5325.3696
32875,329326,6143.7524
32876,329344,0.0
32877,329372,4973.229
32878,329373,12754.816
32879,329376,5667.245
32880,329387,3582.5984
32881,329398,3967.637
32882,329401,4865.034
32883,329403,0.0
32884,329407,8929.29
32885,329409,5084.652
32886,329427,6229.6533
32887,329430,6969.592
32888,329431,4734.3623
32889,329439,0.0
32890,329451,0.0
32891,329460,16532.95
32892,329461,4612.5815
32893,329468,4644.382
32894,329469,10495.43
32895,329473,0.0
32896,329475,0.0
32897,329477,2955.6648
32898,329481,0.0
32899,329495,11476.383
32900,329502,6105.131
32901,329508,4296.2964
32902,329540,8659.008
32903,329552,4216.494
32904,329560,0.0
32905,329571,8777.672
32906,329598,4814.9673
32907,329605,5294.9463
32908,329616,9453.499
32909,329632,7860.813
32910,329640,12101.681
32911,329656,4585.918
32912,329671,0.0
32913,329678,11835.182
32914,329692,13939.093
32915,329695,3952.9446
32916,329708,8258.798
32917,329711,19485.736
32918,329713,0.0
32919,329719,5074.634
32920,329732,0.0
32921,329748,3639.2107
32922,329760,9253.761
32923,329805,3202.309
32924,329810,4298.4595
32925,329813,9224.498
32926,329817,4014.6357
32927,329820,0.0
32928,329830,0.0
32929,329852,15965.894
32930,329855,5705.332
32931,329875,3557.371
32932,329884,5844.846
32933,329889,7517.3423
32934,329896,4955.5728
32935,329904,0.0
32936,329931,5573.087
32937,329947,0.0
32938,329955,8637.447
32939,329959,4198.176
32940,329963,4989.1675
32941,329966,9396.194
32942,329968,0.0
32943,329999,5181.162
32944,330007,5402.7803
32945,330021,7659.8174
32946,330022,0.0
32947,330029,7433.433
32948,330046,4691.8076
32949,330050,6954.476
32950,330057,4815.927
32951,330068,5901.996
32952,330069,4772.695
32953,330071,5377.6265
32954,330087,4700.5347
32955,330090,7336.7246
32956,330100,10599.872
32957,330127,5913.9775
32958,330139,8420.306
32959,330141,5762.1523
32960,330143,5390.309
32961,330145,6120.818
32962,330149,8264.567
32963,330157,8950.579
32964,330162,6408.3535
32965,330172,7076.944
32966,330191,0.0
32967,330194,5387.082
32968,330216,4082.4753
32969,330233,9838.002
32970,330234,7805.211
32971,330237,0.0
32972,330247,1516.4612
32973,330257,0.0
32974,330272,7117.5215
32975,330273,7725.713
32976,330282,5671.5327
32977,330301,4152.524
32978,330307,4195.38
32979,330311,10311.834
32980,330318,13800.624
32981,330323,5215.8765
32982,330330,8480.695
32983,330346,7214.849
32984,330356,7062.008
32985,330357,0.0
32986,330371,13148.686
32987,330379,6926.947
32988,330387,0.0
32989,330395,4489.411
32990,330397,5961.329
32991,330403,1234.8301
32992,330430,0.0
32993,330440,0.0
32994,330443,15249.9
32995,330448,0.0
32996,330456,8228.066
32997,330457,5050.5522
32998,330464,0.0
32999,330465,6816.3125
33000,330483,2261.2249
33001,330500,6285.951
33002,330506,9909.688
33003,330507,0.0
33004,330538,5733.266
33005,330556,0.0
33006,330570,7466.6567
33007,330585,8479.197
33008,330589,6263.8545
33009,330604,2163.402
33010,330605,5879.073
33011,330607,3746.65
33012,330637,0.0
33013,330639,3091.2117
33014,330652,0.0
33015,330653,0.0
33016,330666,0.0
33017,330684,8942.298
33018,330708,2484.6663
33019,330719,7736.184
33020,330723,11145.299
33021,330732,4909.852
33022,330756,6728.318
33023,330776,3796.047
33024,330779,3937.2734
33025,330796,10838.378
33026,330815,10019.8955
33027,330817,4543.668
33028,330832,8056.4863
33029,330863,3294.771
33030,330866,6858.356
33031,330890,0.0
33032,330897,8741.966
33033,330909,7834.7285
33034,330927,9128.207
33035,330933,2958.406
33036,330950,0.0
33037,330965,5538.6987
33038,330972,4687.7266
33039,330973,7891.7124
33040,330975,2370.51
33041,330978,4677.6274
33042,330983,11542.484
33043,330993,2249.7012
33044,331001,873.8906
33045,331002,7742.5557
33046,331016,7184.139
33047,331023,5735.3906
33048,331029,9507.423
33049,331033,0.0
33050,331038,0.0
33051,331039,3601.1797
33052,331051,4978.8486
33053,331052,0.0
33054,331065,6066.6577
33055,331069,4651.446
33056,331090,5208.7993
33057,331101,0.0
33058,331103,6476.339
33059,331112,4827.15
33060,331116,0.0
33061,331117,8931.285
33062,331160,4267.517
33063,331161,10351.624
33064,331165,6816.6553
33065,331170,10074.629
33066,331182,4647.047
33067,331183,4853.315
33068,331186,17808.799
33069,331195,12514.004
33070,331200,6610.874
33071,331206,0.0
33072,331215,6199.6035
33073,331220,5006.917
33074,331241,7895.605
33075,331254,7463.606
33076,331265,6880.245
33077,331274,4704.955
33078,331277,8066.0703
33079,331281,6082.9927
33080,331288,0.0
33081,331313,3073.8835
33082,331316,0.0
33083,331336,10308.297
33084,331343,6460.3486
33085,331352,6019.5786
33086,331353,0.0
33087,331357,0.0
33088,331358,3478.021
33089,331375,0.0
33090,331376,10775.494
33091,331391,9038.155
33092,331399,7501.1655
33093,331414,6989.0605
33094,331417,10275.083
33095,331423,5137.9453
33096,331457,4286.4834
33097,331463,3704.5864
33098,331466,6624.299
33099,331468,4445.5815
33100,331471,4980.0347
33101,331474,4268.0356
33102,331484,8531.823
33103,331498,7662.1523
33104,331504,3574.3179
33105,331506,9182.98
33106,331517,2090.164
33107,331520,3932.5469
33108,331524,6772.985
33109,331530,8064.5127
33110,331536,5974.0967
33111,331538,0.0
33112,331544,8685.53
33113,331550,4366.14
33114,331551,6442.809
33115,331552,7304.295
33116,331561,12958.899
33117,331593,3064.4219
33118,331609,4002.5078
33119,331623,0.0
33120,331628,1872.0648
33121,331644,4888.392
33122,331650,6603.827
33123,331656,5375.2725
33124,331662,8754.452
33125,331680,8803.347
33126,331705,10152.09
33127,331707,8541.969
33128,331709,4470.4175
33129,331710,3777.7686
33130,331724,0.0
33131,331728,4192.42
33132,331737,7549.951
33133,331745,15368.6045
33134,331749,3790.174
33135,331760,6090.1978
33136,331775,19529.154
33137,331776,0.0
33138,331779,7579.773
33139,331780,11158.094
33140,331794,7088.681
33141,331800,6768.259
33142,331810,0.0
33143,331825,10433.634
33144,331833,14276.237
33145,331834,7434.8384
33146,331840,8185.556
33147,331844,5465.8916
33148,331847,9609.627
33149,331862,7209.862
33150,331882,2841.7256
33151,331891,6706.299
33152,331896,8058.483
33153,331899,6292.7075
33154,331921,5024.896
33155,331923,13111.152
33156,331930,4977.975
33157,331942,0.0
33158,331959,3243.759
33159,331973,7265.4736
33160,331976,7431.1006
33161,331981,6168.6924
33162,332004,0.0
33163,332006,10337.139
33164,332010,6327.9263
33165,332017,6574.679
33166,332027,7404.621
33167,332030,4103.2954
33168,332039,5595.458
33169,332041,0.0
33170,332064,3904.6057
33171,332066,4537.665
33172,332068,0.0
33173,332076,6579.992
33174,332083,0.0
33175,332086,7233.807
33176,332107,0.0
33177,332111,9907.901
33178,332139,13280.313
33179,332143,7348.6436
33180,332157,10124.479
33181,332169,9661.007
33182,332171,9188.917
33183,332175,5935.0044
33184,332178,11944.146
33185,332179,6566.553
33186,332181,0.0
33187,332184,7742.899
33188,332200,6300.0425
33189,332223,5799.4795
33190,332254,4665.3433
33191,332262,2506.2322
33192,332284,4778.4272
33193,332330,6479.688
33194,332334,6990.632
33195,332339,11402.4
33196,332340,2151.801
33197,332349,7439.7456
33198,332366,0.0
33199,332384,8183.1357
33200,332389,6645.117
33201,332412,6816.247
33202,332419,0.0
33203,332431,5578.3623
33204,332454,6988.439
33205,332467,10492.93
33206,332476,5619.8174
33207,332490,7635.968
33208,332494,0.0
33209,332496,12501.465
33210,332505,10699.493
33211,332510,4434.9297
33212,332513,0.0
33213,332514,5727.0957
33214,332515,5129.804
33215,332516,7296.281
33216,332545,8027.2812
33217,332560,8072.786
33218,332572,4410.397
33219,332573,4051.746
33220,332574,8707.425
33221,332575,3650.7163
33222,332583,10383.405
33223,332589,9533.609
33224,332598,9527.821
33225,332623,2080.9954
33226,332625,11056.833
33227,332634,6293.0635
33228,332637,8420.598
33229,332642,5567.586
33230,332668,4960.0957
33231,332684,15524.87
33232,332688,8420.641
33233,332689,2915.4985
33234,332702,5210.399
33235,332705,5151.259
33236,332719,7129.6147
33237,332723,0.0
33238,332748,2504.4858
33239,332762,0.0
33240,332765,8072.9097
33241,332806,8217.213
33242,332826,6090.657
33243,332852,3636.9094
33244,332867,4940.365
33245,332868,3273.8127
33246,332878,5583.7617
33247,332912,5780.8994
33248,332941,7709.7217
33249,332942,6787.0625
33250,332968,0.0
33251,332974,5034.6074
33252,332998,3094.7056
33253,333007,4352.345
33254,333013,0.0
33255,333019,4681.0825
33256,333024,0.0
33257,333029,5919.7827
33258,333031,10655.031
33259,333059,8223.357
33260,333065,5703.229
33261,333066,0.0
33262,333083,6324.4707
33263,333085,6102.1904
33264,333086,6317.0415
33265,333087,7679.3145
33266,333109,11843.871
33267,333112,0.0
33268,333119,10455.163
33269,333124,7118.7153
33270,333127,0.0
33271,333132,0.0
33272,333140,9776.389
33273,333151,0.0
33274,333163,1160.5566
33275,333167,5667.603
33276,333169,7292.563
33277,333203,2321.421
33278,333230,18713.82
33279,333233,8106.7773
33280,333270,0.0
33281,333273,0.0
33282,333285,4248.032
33283,333297,8515.795
33284,333305,10842.308
33285,333328,0.0
33286,333331,6231.742
33287,333345,6853.275
33288,333351,2887.091
33289,333355,6425.191
33290,333359,3359.0164
33291,333362,8214.412
33292,333368,3315.13
33293,333384,5295.3022
33294,333385,8114.5317
33295,333394,0.0
33296,333395,6641.242
33297,333416,9679.715
33298,333418,8378.952
33299,333447,5851.94
33300,333448,4837.467
33301,333449,5327.2646
33302,333461,6578.9507
33303,333463,7578.957
33304,333464,0.0
33305,333467,0.0
33306,333472,6204.2183
33307,333491,6165.787
33308,333525,10542.034
33309,333539,7431.73
33310,333552,5493.1626
33311,333554,6953.706
33312,333556,6365.399
33313,333562,5100.7456
33314,333564,4553.7256
33315,333573,7804.325
33316,333580,6147.712
33317,333619,14567.057
33318,333627,3785.2634
33319,333629,0.0
33320,333641,4932.675
33321,333650,9722.384
33322,333667,5953.938
33323,333674,8942.847
33324,333687,5639.5093
33325,333690,7910.5483
33326,333693,4500.228
33327,333699,0.0
33328,333722,4411.8794
33329,333723,3774.404
33330,333773,0.0
33331,333775,4057.484
33332,333784,3542.522
33333,333819,3619.005
33334,333820,6483.55
33335,333826,6446.869
33336,333835,7851.229
33337,333845,16253.691
33338,333856,8221.461
33339,333858,7324.388
33340,333869,7191.265
33341,333885,8182.773
33342,333891,0.0
33343,333896,7870.6226
33344,333910,0.0
33345,333918,10293.721
33346,333925,7928.992
33347,333930,4683.6733
33348,333932,5589.3916
33349,333940,7121.3267
33350,333953,4306.4585
33351,333955,9405.821
33352,333964,10084.781
33353,333969,4065.4873
33354,333976,0.0
33355,333997,6588.814
33356,334010,6905.7803
33357,334015,3095.5552
33358,334023,0.0
33359,334029,7562.648
33360,334031,8254.872
33361,334071,13229.45
33362,334075,3386.9968
33363,334076,4891.659
33364,334081,7035.428
33365,334113,4516.9917
33366,334115,6765.2935
33367,334116,0.0
33368,334123,0.0
33369,334132,5629.251
33370,334136,5213.41
33371,334149,9897.852
33372,334156,6680.98
33373,334165,6475.585
33374,334166,6142.9697
33375,334172,0.0
33376,334173,13018.478
33377,334183,0.0
33378,334186,4004.261
33379,334189,9736.18
33380,334199,7370.7896
33381,334203,10973.412
33382,334209,10756.3125
33383,334214,9372.137
33384,334221,7137.3667
33385,334223,5756.705
33386,334236,7509.002
33387,334246,5108.2856
33388,334261,0.0
33389,334263,0.0
33390,334270,4569.033
33391,334288,3962.9277
33392,334300,6187.636
33393,334305,0.0
33394,334312,20285.016
33395,334324,5017.688
33396,334363,0.0
33397,334381,4757.947
33398,334384,9505.617
33399,334403,8766.245
33400,334404,8454.402
33401,334422,4999.905
33402,334430,3642.1548
33403,334431,8583.41
33404,334480,11528.123
33405,334494,0.0
33406,334502,5165.2676
33407,334525,12029.091
33408,334546,4595.4204
33409,334551,5761.7593
33410,334554,3166.2039
33411,334575,5761.5474
33412,334576,0.0
33413,334578,6506.5757
33414,334583,5994.42
33415,334597,11678.0
33416,334609,7852.571
33417,334613,5970.808
33418,334615,12280.128
33419,334620,4034.132
33420,334624,3728.3667
33421,334646,7548.718
33422,334649,11458.797
33423,334652,10741.357
33424,334693,0.0
33425,334696,11899.364
33426,334697,6648.3613
33427,334703,5490.625
33428,334712,4521.55
33429,334723,5032.1367
33430,334728,5809.7397
33431,334730,5381.564
33432,334737,8590.996
33433,334743,7016.4595
33434,334751,6749.788
33435,334761,0.0
33436,334771,3940.0645
33437,334776,0.0
33438,334783,4103.7563
33439,334813,4768.54
33440,334816,7105.5366
33441,334834,7805.88
33442,334840,5787.0605
33443,334846,0.0
33444,334854,0.0
33445,334890,0.0
33446,334904,0.0
33447,334926,7075.211
33448,334938,0.0
33449,334950,0.0
33450,334959,0.0
33451,334979,5523.124
33452,334980,8834.323
33453,334986,6170.2275
33454,335015,0.0
33455,335029,8315.291
33456,335040,6142.6177
33457,335045,0.0
33458,335047,12198.593
33459,335064,7262.291
33460,335065,5026.1753
33461,335073,2063.833
33462,335103,6157.0474
33463,335120,2027.4463
33464,335124,5124.878
33465,335142,11701.62
33466,335143,5799.078
33467,335152,6023.3315
33468,335167,4013.4631
33469,335168,5080.9697
33470,335173,5399.0073
33471,335188,8474.694
33472,335211,10382.218
33473,335223,0.0
33474,335251,0.0
33475,335262,5417.255
33476,335285,6854.6084
33477,335292,3552.3708
33478,335310,0.0
33479,335319,8067.301
33480,335340,5647.068
33481,335384,8379.853
33482,335394,6937.312
33483,335397,6336.3564
33484,335412,3483.2534
33485,335438,3565.0383
33486,335442,8138.3115
33487,335473,5307.9756
33488,335475,5764.271
33489,335489,8912.494
33490,335495,9659.342
33491,335496,14639.589
33492,335498,8825.998
33493,335500,3882.8738
33494,335505,0.0
33495,335515,11187.899
33496,335527,9834.455
33497,335548,0.0
33498,335552,6648.3447
33499,335560,5184.7
33500,335564,9835.0625
33501,335565,9261.183
33502,335568,0.0
33503,335569,7643.4336
33504,335574,7828.76
33505,335583,8514.714
33506,335602,7221.867
33507,335622,4858.2065
33508,335647,0.0
33509,335660,9323.559
33510,335663,8056.226
33511,335664,8472.334
33512,335698,6954.539
33513,335705,8328.228
33514,335709,0.0
33515,335725,7368.1484
33516,335726,3176.8547
33517,335742,3315.0498
33518,335749,7002.152
33519,335754,4770.264
33520,335766,10784.28
33521,335767,2749.5396
33522,335786,2472.5964
33523,335787,13909.792
33524,335807,8730.663
33525,335819,8055.13
33526,335823,0.0
33527,335829,5722.792
33528,335838,5085.0996
33529,335850,2665.935
33530,335861,4349.334
33531,335870,2857.3416
33532,335878,7954.36
33533,335882,5723.698
33534,335889,3661.4485
33535,335903,5937.835
33536,335916,11694.974
33537,335928,12438.432
33538,335939,3065.168
33539,335955,4236.4536
33540,335970,7084.574
33541,335971,0.0
33542,335976,5592.808
33543,335978,9549.065
33544,335991,4007.943
33545,335996,12865.385
33546,336002,4756.0625
33547,336005,10847.163
33548,336026,8394.511
33549,336030,4628.38
33550,336041,4790.0522
33551,336047,4595.6733
33552,336061,7358.559
33553,336073,0.0
33554,336083,4676.9673
33555,336084,4767.084
33556,336107,6218.542
33557,336111,15296.39
33558,336113,13695.155
33559,336125,6392.2847
33560,336126,2892.2756
33561,336136,6581.7417
33562,336156,8041.042
33563,336165,3262.1104
33564,336168,5641.649
33565,336175,10596.262
33566,336183,6703.4277
33567,336184,5790.9775
33568,336206,2878.9805
33569,336213,0.0
33570,336218,5069.056
33571,336221,0.0
33572,336225,9518.175
33573,336244,3686.5244
33574,336246,0.0
33575,336254,0.0
33576,336265,5825.025
33577,336270,8763.45
33578,336281,6483.712
33579,336288,5144.7295
33580,336291,5552.2266
33581,336296,8226.293
33582,336305,5942.0596
33583,336312,9867.04
33584,336314,6265.737
33585,336315,4379.4326
33586,336317,9415.635
33587,336325,2762.28
33588,336338,9421.309
33589,336352,3635.9106
33590,336356,0.0
33591,336367,6236.5522
33592,336373,7034.1475
33593,336387,8366.644
33594,336401,6792.6865
33595,336416,15291.517
33596,336426,0.0
33597,336427,0.0
33598,336444,0.0
33599,336445,11166.271
33600,336449,11249.286
33601,336464,5147.948
33602,336517,7581.216
33603,336522,10919.5625
33604,336544,8040.7715
33605,336559,20208.19
33606,336579,6764.66
33607,336584,3812.959
33608,336615,0.0
33609,336622,8225.96
33610,336623,4924.7197
33611,336654,0.0
33612,336661,5554.306
33613,336667,0.0
33614,336670,0.0
33615,336672,7083.029
33616,336679,12135.189
33617,336697,7506.6343
33618,336702,9657.673
33619,336703,5330.599
33620,336709,3571.723
33621,336730,0.0
33622,336732,3496.5957
33623,336758,6057.5693
33624,336788,8112.8345
33625,336825,6376.29
33626,336826,0.0
33627,336830,8473.778
33628,336885,0.0
33629,336889,5986.8945
33630,336908,0.0
33631,336915,11645.705
33632,336925,8908.966
33633,336932,0.0
33634,336935,5347.9854
33635,336938,2129.2385
33636,336953,0.0
33637,336975,0.0
33638,336983,5699.844
33639,336984,0.0
33640,336994,10912.508
33641,337010,5876.927
33642,337015,6737.721
33643,337027,4546.7407
33644,337030,5920.9194
33645,337035,7784.559
33646,337044,8246.326
33647,337049,5568.6475
33648,337059,2231.48
33649,337069,6116.954
33650,337070,0.0
33651,337073,6111.9873
33652,337082,0.0
33653,337083,8076.1577
33654,337091,8772.737
33655,337100,5386.5967
33656,337109,20980.207
33657,337110,7519.6753
33658,337115,0.0
33659,337117,4542.829
33660,337124,12438.158
33661,337129,4066.5474
33662,337134,5144.826
33663,337138,11398.312
33664,337141,9024.849
33665,337146,8895.028
33666,337158,4700.6885
33667,337190,11214.319
33668,337191,7358.4043
33669,337209,0.0
33670,337215,5620.6426
33671,337222,3553.401
33672,337223,0.0
33673,337242,7179.78
33674,337245,0.0
33675,337247,5687.875
33676,337258,6868.9834
33677,337285,22250.998
33678,337287,5693.8843
33679,337295,4789.752
33680,337299,7119.3843
33681,337305,7473.084
33682,337310,5590.7134
33683,337312,0.0
33684,337315,4682.788
33685,337333,7190.5967
33686,337337,7218.719
33687,337347,4611.788
33688,337378,4265.1606
33689,337386,7754.3013
33690,337402,7298.947
33691,337406,7159.9644
33692,337420,8511.129
33693,337424,0.0
33694,337431,8182.6387
33695,337448,8402.449
33696,337468,3790.2908
33697,337481,5542.0317
33698,337487,0.0
33699,337494,6302.9062
33700,337496,4698.8545
33701,337515,6775.4453
33702,337516,4621.995
33703,337518,2890.624
33704,337521,8382.123
33705,337522,14720.847
33706,337529,6533.4233
33707,337539,4724.008
33708,337540,9069.312
33709,337542,7426.0923
33710,337549,10030.933
33711,337553,0.0
33712,337559,7948.896
33713,337563,0.0
33714,337564,0.0
33715,337571,3459.471
33716,337577,5388.5693
33717,337587,7642.0327
33718,337595,6299.4897
33719,337600,6089.4204
33720,337623,7223.2446
33721,337627,15267.54
33722,337629,4510.992
33723,337631,2906.3896
33724,337638,8667.401
33725,337648,12584.204
33726,337651,4092.9805
33727,337661,5506.655
33728,337663,5188.021
33729,337670,6997.838
33730,337675,6620.0654
33731,337681,4525.6846
33732,337686,6934.372
33733,337687,12371.539
33734,337690,6440.805
33735,337705,0.0
33736,337707,6185.3877
33737,337726,8708.142
33738,337738,8698.956
33739,337742,3235.009
33740,337760,8468.389
33741,337764,5494.1284
33742,337767,5558.3174
33743,337780,9731.617
33744,337802,9759.141
33745,337811,0.0
33746,337834,15048.799
33747,337836,10479.79
33748,337857,4039.72
33749,337867,8246.942
33750,337869,4313.3374
33751,337874,7617.9883
33752,337876,5518.9385
33753,337878,9719.581
33754,337882,0.0
33755,337889,10648.202
33756,337897,5750.1777
33757,337903,0.0
33758,337908,2982.2795
